1	0.10989010989010989
2	0.10351966873706003
3	0.09940357852882703
4	0.09337068160597571
5	0.08368200836820085
6	0.08156606851549755
7	0.07782101167315175
8	0.0673854447439353
9	0.06613756613756615
1	0.07194244604316546
11	0.0708215297450425
12	0.07163323782234957
13	0.07047216349541931
14	0.06877579092159561
15	0.053821313240043064
16	0.050454086781029264
17	0.0463821892393321
18	0.04595588235294117
19	0.04887585532746823
20	0.05040322580645162
21	0.04805382027871216
22	0.04382120946538125
23	0.04161464835622139
24	0.03863987635239567
25	0.03588087549336204
26	0.03821169277799006
27	0.03714710252600297
28	0.0395882818685669
29	0.038417210910487894
30	0.034048348655090224
31	0.03195909236177693
32	0.029886431560071727
33	0.027427317608337904
34	0.02446782481037436
35	0.02418379685610641
36	0.024307243558580455
37	0.0223563603845294
38	0.021399529210357374
39	0.021358393848782572
40	0.021635655560363478
41	0.018251505749224312
42	0.016761649346295676
43	0.016313213703099513
44	0.020491803278688527
45	0.0165016501650165
46	0.015105740181268881
